ulasan,label
aplikasinya bagus tp kameranya busuk. bintang satu maaf,Kurang
Maaf aplikasinya kurang bagus dibuka langsung gak keliatan,Kurang
Gak bisa masuk terus kembali ke layar utama,Kurang
Voice nya gak bisa di buka min🙏,Kurang
Kok g bisa terhubung ke Panggilan video sih apaan sih ini gajelas,Kurang
Buruk sering keluar sendiri di android Baik,Kurang
Kualitas suaranya jelek🤧,Kurang
Kenapa kameranya jadi gelap biasanya nggak,Kurang
Untuk gmeet sekarang kok makin ribet dan makin mempersulit,Kurang
mending pakai zoom cuy bisa liat semua anggota yg on,Kurang
ini kenapa yaaa? saya masuk nggak bisa-bisa. tolong untuk segera diperbaiki karena akan digunakan untuk sekolah.,Kurang
Kenapa saya engga bisa download sih😭😭😭😭😭 padahal ini tuh penting banget,Kurang
Cacad virtual background nya kadang ada kadang gak ada,Kurang
Aku minta tolong banget ketika ada yg ingin bergabung diberi suara notif yg besar. Aku sudah meminta bergabung KurangKurangx ga diterima,Kurang
"Kata ilham game ini tidak seru,game ini bergenre apa yah?comedy?romanc?school?psycopath?atau sejenis lainnya?",Kurang
Tidak kedengaran suara orang lain keluar sendiri,Kurang
Ini apk gimana gann ga bisa di pake anjirrr,Kurang
akhir2 ini..sinyalnya jelek...sdh isi kuota unlimited.....tidak bs buat downlod apapun,Kurang
"Suara putus-putus, jadi kalau mendengar penjelasan dari guru selalu tidak jelas",Kurang
Kenapa ya saya tidak bisa mendowlod aplikasi ini Sebagian aplikasi saya sudah di hapus,Kurang
"Terimakasih google meet, aplikasi ini sangat tidak berguna",Kurang
Knp saat update saat saya present patah patah,Kurang
Gogle meet meresahkan karna biasanya sekolah online sekarang tatap muka di aplikasi gogle meet,Kurang
Kenapa gak bisa di buka Kenapa kenapa kenapa Kenapa ko gini,Kurang
Wahai developer tolong di perbaiki masa saya sering keluar sndiri dari google meet,Kurang
Kembalikan ke yang dulu saja karena tidak jelas kalau Mau tingkatkan saja,Kurang
"Kan tadi ada gmeet kelas saya udah pencet link, join meeting nah pas saya pencet udh denger suara ko tiba tiba keluar begitu aja itu kenapa yah??",Kurang
Sekarang google meet ketika masuk malah tidak bisa mengklik apa'',Kurang
Bagus banget aplikasinya Bikin belajar jadi lbih baik,Kurang
Aplikasi apa ini saya gbisa main efef disini dan ga ada aplikasi lain jelek banget,Kurang
Saya ingin memberitahukan kenapa aplikasinya ngak bisa dibuka sih Gue udah keburu ni pliss di benerin,Kurang
Saya kasih bintang Kurang karena saya keluar terus dari meeting padahal koneksi internet lancar aja,Kurang
Sering keluar pas join gara-gara ngasih rating,Kurang
Saya kasih bintang Kurang karena waktu saya mau donlod tdk bisa tolong di perbaiki ya pembuat nya,Kurang
Bahasa nya bahasa Korea. Bagaimana cara mengganti bahasanya ke Bahasa Indonesia atau Inggris?,Kurang
Halo maaf saya kasih bintang satu karena saya gak bisa masuk ke rapat orang lain padahal saya udah masukkan kode dan tidak bisa dan saya mohon pada pihak Google untuk menjawab saya,Kurang
"Bahasanya ga bsa di setting, bngst.",Kurang
Google ini sangat bagus Untuk di pakai saat bljr🚹😂😁,Kurang
"Aplikasi membuat saya ,menghabis kan paketan data",Kurang
Kok ini hurufnya huruf hangul ya? Gua kan orang indonesia ini gimana cara benerinnya coba? Siwalan_-,Kurang
Wah gila nih apk buat Kurang jam masa habis Kurang gb cuma buat daring,Kurang
"Tidak jelas suaranya, saya downlod malah bhs arab",Kurang
ko gabisa diinstall yaa ada kesalahan apa saya gatauu,Kurang
"Knp si kluar sendiri, lgi blajar online juga tai bet apknya",Kurang
Tidak bagus lebih baik langsung datang ke sekolah saja Bikin susah aja,Kurang
icon present screen tdk ada bagaimana memulihkannya(?),Kurang
Gara2 apk ini sokolah online gua gak suka sekolah online lebih baik sekolah ofline bisa,Kurang
Aplikasi tidak bisa di mute oleh anggota,Kurang
Aneh gak bisa di instal,Kurang
Gara gara apliaksi ini sekolah makin kayak gak karuan tugasss terusss gak asik sumpah,Kurang
Saya Tidak Suka Jika Selalu Melihat Guru Saya!!!!! Jadi Hapus Saja Aplikasi Ini,Kurang
Dasar ini meet udah ruang gk cukup ada sekolah lagi 😤,Kurang
gak bisa di update dongg ngeselin banged,Kurang
Di hp saya tidak ada blakgronnya padahal udah di upgret tapi di hp yang adik saya gunakan ada blakgronnya tolong di ubah semua hp mempunyai blakgron terima kasih,Kurang
"Kenapa tidak bisa ganti background di hp😤, bisanya kalau di laptop aja",Kurang
Kenapa kok error di akun sekolah tidak bisa masuk tolong dibenerkan ya🙏,Kurang
Sangat buruk mohon jika ada yg menelepon saat goole meet blokir nomernya sayakan ketinggalan materi,Kurang
Ga bisa pake background padahal udh update,Kurang
Aplikasi ini sangat bermanfaat untuk saya belajar online,Kurang
fiturnya lebih enak zoom g sih,Kurang
Link dan kode meetnya nga bisa kebuka .sdh 8 pelajaran ngak masuk gara² goegle meet.udh di updte juga,Kurang
Maaf nih. Kok saya tidak bisa buka ya? Error terus,Kurang
Kalo mau download saat menginstal gagal terus jadi terpaksa nginstal lagi :(,Kurang
Kenapa mett nya tidak bisa terbuka,Kurang
Kembalikan tampilan lama,Kurang
Knpa ni google nya gk bisa dibuka buka. Ini sya udah Baik kli download nya,Kurang
"App jancoook lagi meeting tiba tiba suruh rating terus keluar sendiri,jadi aku nilai VEEEEEEERRRRRYYYYYYY BAAAAAAAAD ASU BANGSAT LONTEK",Kurang
Kok meet nya keluar sendiri padahal baru download.,Kurang
Setelah mendownload hp saya penuh memorinya,Kurang
Gak bisa buat meet skrg Gagal ni aplikasi,Kurang
Kenapa gak bisa di download alias tertunda terus,Kurang
Kenapa gak bisa join meeting & keluar otomatis??????,Kurang
Ini knp saya gk bisa ku tekannn😤 Suka keluar muluuuu😒 Kan saya ketinggalan pelajaran Plisss perbaikiiiiii😡,Kurang
Kenapa camera saya miror tolong di perbaiki dong,Kurang
Di perbaharui bukannya lebih mudah malah bikin pusingggggg.........,Kurang
Kenapa aplikasinya tidak bisa di buka ya? Bagaimana ini saya sangat membutuhkannya untuk belajar,Kurang
Kok lama banget ya download nya,Kurang
"Mau download tpi dari tadi munyer"" ae padahal sinyalnya enakk",Kurang
Kenapa gak bisa melakukan gmeet saat sudah login.,Kurang
Sudah di instal tidak bisa di buka,Kurang
Audio terputus - putus jadi kalo sekolah gak kedengeran gurunya ngomong apa,Kurang
"Pas masuk meeting,apl nya minta rating setelah ngasih rating keluar meet,gtu mulu udh berapa kali,saya jdi ketinggalan meet nihh",Kurang
Terima kasih gogle meet karena apk ini aku jadi ngabisa tdr jam 6 lagi,Kurang
"gw download apk ini cuma gara gara paksaan guru, makasih dah baca",Kurang
Aplikasinya bagus cuma kadang keluar masuk,Kurang
Kenapaa punya gw bahasa Jepang engga bisa di ganti ke Inggris,Kurang
Ini aplikasi ribet bikin nambah banyak pelajaran,Kurang
"Pada bisa make background, gua doang ga bisa",Kurang
Bintang Kurang Aku download kok nggak bahasa inggris pas ku buka ehhh Bahasa Korea ini..... Mana ngerti oyyy 😭😭,Kurang
Tiba tiba sering keluar sendiri,Kurang
forced close sendiri ga guna,Kurang
sangat buruk tidak bisa menglihat anggota lain secara keseluruhan,Kurang
Saya tidak bisa longin dan selalu keluar apa ada masalah dengan google meet?,Kurang
Tidak bisa dibuka...tolong segera diperbaiki!,Kurang
Ko gk bisa di unduh sih udah lama2 aku download,Kurang
Kok buat nginstal Google Meet di PlayStore lama banget ya😔,Kurang
Lebih suka tampilan dulu sekarang anehh,Kurang
"Jelek bgt sumpah, biasa suaranya tiba2 hilang gitu. Goblok nih yg bkin apk, tolol emang",Kurang
Kok saya gbisa gabung trus sih malah sya msuk eh mlah keluar truss sya udh pke kek gni setiap pljrn tpi gbisa trs,Kurang
Kenapa tiba tiba gak bisa dibuka di perangkat saya ya,Kurang
Kenapa tulisannya Arab😑 saya tidak bisa membacanya,Kurang
Kenapa di update malah gak jadi,Kurang
sangat kecewa.. bikin habis data,Kurang
Tdak bisa ganti backgruond di android,Kurang
Kok aku ga bisa ganti bagroundnya kalo udah bisa aku kasi bintang Baik,Kurang
Sangat buruk saya tidak bisa berkomunikasi dengan orang lain,Kurang
Terputus berkali kali bikin ga nyaman,Kurang
Bangsat gadanta ini aplikasi gua mao donlot kgk bisa mulu. Gua udh apus apusin anjing banget ni emang,Kurang
KOK SAYA TIDAK BISA MASUK KE MEET PADAHAL JARINGAN BAGUS SAAT MASUK KELUAR SENDIRI APK NYA,Kurang
Ini kenapa ga bisa dipake sih? Padahal di hp satunya bisa,Kurang
Kenapa aplikasi ini di hp saya tdk ada tombol + min?,Kurang
Saya saat sekolah saya mematikan kamera saat saya kembali kemera saya nyala,Kurang
Kenapa kok setiap aku menginstal nggak bisa tidak ada persetujuan dari play store????????,Kurang
Kenapa kalau keluar meet padti ada pemberitahuan buat ngasih binta ya sekarang saya kasih bintang satu karna jelek,Kurang
"Aplikasi bodoh, hp saya jadi tegang dan saat saya mau belajar di google meed eh malah keluar dari google meed, payah yang membuatnya, bodoh",Kurang
"Google meet gk salah kok, saya yang salah, karna saya gk suka aplikasi google meet jadi saya kasih bintang Kurang",Kurang
Tolong diperbaiki masa dihandphone saya ga bisa,Kurang
Saya memwberi Kurang Bintang Karena . terjadi ketidak puasan. knp hanya dalam beberapa menit keluar lagi dari meeting?,Kurang
Kamernya gelap padahal di rumah saya terang di kamera biasa pun terang tapi ketika di meet malah gelap,Kurang
Terlalu banyak menggunakan kuota . mending discord,Kurang
Kenapa tidak bisa dibuka bolak balik install,Kurang
Apknya jelek banget masak aku gk keluar tiba2 keluar sendiri,Kurang
Download nya kok lama padahal jaringan WiFi aku ga lelet,Kurang
Kenapa Kuota Conference tidak bisa di pakai di Google meet Browser ?,Kurang
Bikin kecewa.....setiap mulai meet selalu keluar....😞,Kurang
Kenapa tulisan dalam fitur kok semuanya terbalik ya ?,Kurang
Sanggah mensuport pembelajaran sistem daring,Kurang
"Aplikasi anjing,gara gara ini aplikasi gua jadi masuk online,gak dapet uang jajan asuuuu",Kurang
Saya sangat benci aplikasi ini saya menjadi tidak bisa push rank🖕,Kurang
nggak bisa join error terus,Kurang
"Gaguna bikin apk belajar tambah banyak,btw gw blm download xixiixixix",Kurang
"Gimana ini. Mau join kok malah langsung keluar , kan jadi nggak bisa mengikuti pelajaran",Kurang
Saya mau nanya knpa pas sudah join kluar² sendiri yah,Kurang
Gambar video error tidak jelas di lawan bicara google meet,Kurang
"Aplikasi google terburuk, kalah jauh sama zoom meeting",Kurang
"Kemarin suaranya kel orang bitbox, sekarang suaranya kek robot. Gara gara ini hilang semanagat belajar ku............ Google TOLONG!!!!!!!!!😭😭😪",Kurang
Pemakaian kuota jadi lebih banyak,Kurang
gak bisa masuk padahal saya besok ada zoom payah deh:),Kurang
Nyesal aku download mau dipakai keluar terus mau dipakai keluar terus,Kurang
Di aplikasi kok tidak bisa memulai rapat baru??,Kurang
Kenapa pas saya live itu keluar sendiri saya malas banget dengan apk ini dan sudah saya uninstal saya mengucapkan selamat ini apk goblok gak guna anjink,Kurang
Tidak dapat mengganti bacgron di hp realmi,Kurang
"Knp sya tidk bisa msuk ke obrolan kls mnggukn link? Pdhl tman saya bisa, untuk hp ttp terjangkau kok?",Kurang
"Ini kenapa aplikasinya gak konek, cepet direvisi dong!",Kurang
Saya saranin tolong di perbaiki google meet secepat mungkin kasian yg setiap mau bljr online ga bisa gunaain google meet ini mungkin jga ada sebagian orng kerja jga pake google meet,Kurang
"Saya coba"" eh ternyata tugas nya numpuk yaudah deh gk pp mau gimana lagi",Kurang
Bagus banget apk nya kalian harus download!!!!!!,Kurang
Audio suka rusak,Kurang
"sesak lagi kelas, buru2 ku unduh eh nda bisa masuk kluar mulu!-_-",Kurang
Belum masuk udah kluar sendiri,Kurang
Cara ubah lagi jadi google meet gmn? Kok punya saya jadi ke gmail gt,Kurang
"Akun sy tiba"" keluar dari rapat pada hal sy tidak merasa keluar dari rapat tolong di perbaikin lagi",Kurang
"ini kenapa ngga bisa di download, anak saya lagi butuh untuk besok",Kurang
Pas perKurang bisa masuk knpa pas bsok nya ga bisa masuk lgi woyy gw lgi skolah anying,Kurang
"Suara hostnya tidak bisa terdengar sedangkan suara anggota terdengar jelas, padahal hostnya yang sedang menjelaskan' bukan anggotanya",Kurang
"Masih sangat buruk, mau ngepin agak susah. Terus kalo org yg bicara tidak oncam, hanya inisialnya saja yg ada",Kurang
Maaf kenapa apl meet ini gk bisa saya download ya.... soalnya saya lagi butuh untuk kuliah saya Mohon di bantu ya...saya benar² penting untuk kuliah,Kurang
Kok gak bisa green screen🤨😞😫😖😩,Kurang
Gak bisa dipake buat masuk kelas,Kurang
Saya sudah Kurang0 kali mendonload.Baru masuk keluar.Tolong diperbaiki!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Kurang
Aplikasi jelek gak bisa di buka tolomg lah ini sy mau ikutan pmr,Kurang
Sangat membantu selama kuliah online ini,Kurang
Banyak masalah dengan jaringan,Kurang
Aplikasih apa an dah sering keluar sendiri,Kurang
Enak versi dulu bisa liat semua orang mohon perbaiki🙏😀,Kurang
Pas masuk meet malah patah2 yang membuat pada saat rapat mlh jadi tidak jelas,Kurang
"Google meet sambungannya ga bagus, sering putus2",Kurang
Sering ke luar sendiri kok diem,Kurang
Gara² ada aplikasi ini gw jadi harus ikut download harusnya ni aplikasi nggak ada sekalian,Kurang
Update teroooooooos tp fitur sama ajj,Kurang
Aplikasi ini jelek !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!tapi boong hayu tapi aplikasi ini juga jelek,Kurang
"Tiba tiba Akunnya pada hilang, masukim akunnya lgi gabisaa dasar bosok",Kurang
Sangat sulit terupdate,Kurang
suara ga kedengeran,Kurang
Gabisa dibuka ini kenapa ya? Udah di hapus data terus hapus apk download lagi kekeuh mental tebisa dibuka,Kurang
Aplikasi paling parah yang pernah ada di atas bumi,Kurang
Alhamdulillah app baik dan terimakasih buat force closenya ;),Kurang
Ini kenapa bahasa korea? Cara ganti bahasanya gmn ini saya ga faham bhs korea 🙈,Kurang
Sya kecewa dengan apk ini selalu force klose saat sya lagi bljr,Kurang
kenapa aplikasinya ga bisa dibukaaaaa🤒,Kurang
"Aplikasi rasa anjim banget, gara"" aplikasi ini sekolah saya jadi menyusahkan",Kurang
Aplikasi ini jelek tiba tiba aku keluar makanya aku kasih bintang satu😤😤😤😤😤😤😤😤😤😤😤😤😤😤😤,Kurang
Google meet ini suka keluar sendiri saat internet nya bagus,Kurang
Saya dwo load kok tertunda terus ... ini gmn ya solusinya,Kurang
Kenapa gk bisa pake background padahal terakhir kali bisa,Kurang
Bagus sekali yaa bug nya untuk hari ini :),Kurang
"Ni gimana google meet tidak bisa di buka? Sudah saya download hapus download lagi tetap sama saja,tolong saya butuh buat sekolah.",Kurang
Sangat jelek sekali dan tidak bermanfaat bagi semua orang,Kurang
terima kasi google meet berkat kamu saya lebih muda belajar,Kurang
lebih baik pale apl zoom dri pada apl google meet suka putus putus #Gajelas,Kurang
KEMBALIKAN FITUR SEPERTI SEBELUMNYA. FITUR SEKARANG RIBETTTTTTTTTTTTTTTTTTTTTTTTTTT GA LIKE,Kurang
"Nobb jelek!!!!!!!!¡!!!!!!!!!!!!!!!!!!!!!???!!!!?!$?_7_+""!#(#-$_(83+2+_'!!'$93+';'(:!$!""'9$($!'9_+$+""8'+$;tapi boong apk nya bagus$8383+_+_;_;$+$83+$;$;$($($+$;_8$+$;_(_+_;_apk jelek",Kurang
Karena adanya aplikasi ini saya diberi tugas sehari Baik kali dan saya tidak suka,Kurang
Aplikasi ribet males buat belajar !!!!!!!!,Kurang
Huuuh... Google ini gk bisa dipake.. Selalu Lookout sendiri.. Gak jelas.. Jangan download deh.. Nanti nyesel,Kurang
Padahal aku mau meeting pelajaran malah dikeluarkan terussssstolong jangan curang dong kenapa sih apa Lo ga. Pingin Kita bahagia??? Tolong DIBENERIN WOIIIIIIIIIIIIIIIIIIIIIIII,Kurang
"waktu itu saya kerkom sm tmn, saya udh offcam dan offmic. Tmn saya A nanya ngapain saya oncam? padahal di laptop saya semuanya offcam termasuk saya dan kata tmn saya B bilang di dia saya offcam, akhirnya si A mengirimkan poto yg menunjukkan saya oncam dan SEDANG TIDAK PAKE KERUDUNG! Bagaimana ini bisa terjadi?! Jd ketahuan rambut saya sm tmn saya yg laki2! Anda tau privacy kan? saya jd parno pake gmeet 😒",Kurang
Aplikasi Goblok!! Gak jelas keluar sendiri Menguras Baterai Bnget Anjing!!,Kurang
Tampilan yang sekarang aneh mohon di rubah ke yang dulu,Kurang
Suka error sendiri,Kurang
"Bug nya meresahkan, mana mau belajar eh muka guru nya GK kelihatan 🗿",Kurang
"Gambar Di Google meet ga mulus,blur bgt kalo gaa pecah2, semoga Google meet dapat segera diperbaiki",Kurang
Jual aja ni apk aku orang Indonesia tapi kenapa tulisan hangeul yang muncul😭,Kurang
"knp gmeet saya suka keluar"" sendiri pdhl wifi lancar",Kurang
Bug masa ayas donwload gk bisa,Kurang
Aplikasinya gjls saya mau buka malah keluar sendiri,Kurang
Bahasanya bahasa arab. Padahal saya oranv indonesia.. ga enak banget.. nyusahin,Kurang
Masih bagus versi yang dulu. Versi baru ribet,Kurang
Gak bisa di buka aplikasi nya,Kurang
Kenapa tdk bisa di update???,Kurang
aplikasinya ngaco udah d instal berapa kli tapi tetep gk biaa d pake,Kurang
Kok gak bisa di download ya apk nya,Kurang
Ada tugas dari dosen pake google meet . Di donload nya muter trus ya tolong di perbaiki,Kurang
"Pliss kembalikan google meet yang sebelumnya, jangan hitam gini aneh malahan,",Kurang
Aplikasi yang buruk. Ini tidak dapat membantu saya..,Kurang
Setelah saya update saya sering kali keluar saat pembelajaran.,Kurang
Tidak ada tombol memulai. Buruk,Kurang
Kameranya suka error,Kurang
Jelek setiap masuk keluar aneh minta rating mulu ntar bintang Baik tar keluar uuu 😡😡😡😡😡😡😡😡tak akan make lagi,Kurang
Kenapa meet nya ga bisa dibukanya padahal saya perlu sekali untuk ngikutin belajar sekolah,Kurang
Tolong untuk app ini buat untuk versi pc nyab,Kurang
Kenapa goggle meet tidak bisa dipakai oleh semua hp android ?,Kurang
Kalau pencet tombol back pasti selalu keluar:v,Kurang
Mau mett malah mett nya error' cok,Kurang
Tolong lah baru satu jam udah habis kuota ku lima GB tolong ini untuk pelajar,Kurang
"suka keluar"" sendiri, saya sampe bingung",Kurang
Yaaaah Cuma Dapat Bintang ✳️ Yaaah,Kurang
"Saya Sudah mendownload berulang kali kenap tidak bisa""",Kurang
Gara gara aplikasi ini gue jadi harus donlod ini aplikasi gara gara belajar online,Kurang
Setiap masuk pasti keluar mulu😣,Kurang
Knp ya saya dah download meet ini tapi masuknya bukan lewat meet tapi Gmail,Kurang
"Tdk bisa dipakeeeeeeeeeeeeeeee, keluar terus!",Kurang
